Area Code,Date,Market Size,Market,Product Line,Product Type,Product,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
702,1/1/12,Small Market,West,Beans,Espresso,Caffe Mocha,Nevada,Regular,$10 ,$30 ,$20 ,$40 ,$18 ,821,$27 ,$5 ,1,$10 ,$45 ,$17 
775,1/1/12,Small Market,West,Beans,Espresso,Decaf Espresso,Nevada,Decaf,$10 ,$30 ,$20 ,$40 ,$17 ,777,$26 ,$4 ,1,$11 ,$43 ,$15 
775,1/1/12,Small Market,West,Beans,Coffee,Decaf Irish Cream,Nevada,Decaf,$30 ,$40 ,$20 ,$70 ,$28 ,965,$34 ,$8 ,1,$4 ,$62 ,$30 
702,1/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Nevada,Decaf,$90 ,$130 ,$30 ,$220 ,$105 ,725,$145 ,$95 ,1,$16 ,$250 ,$129 
775,1/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Nevada,Decaf,$120 ,$180 ,$120 ,$300 ,$144 ,862,$201 ,$47 ,1,$111 ,$345 ,$90 
702,1/1/12,Small Market,West,Leaves,Herbal Tea,Mint,Nevada,Decaf,$80 ,$120 ,$90 ,$200 ,$95 ,608,$139 ,$30 ,1,$86 ,$234 ,$53 
775,1/1/12,Small Market,West,Leaves,Tea,Darjeeling,Nevada,Regular,$150 ,$220 ,$150 ,$370 ,$234 ,"1,310",$312 ,$77 ,1,$203 ,$546 ,$109 
775,1/1/12,Small Market,West,Leaves,Tea,Earl Grey,Nevada,Regular,$150 ,$160 ,$100 ,$310 ,$228 ,"1,459",$228 ,$63 ,1,$141 ,$456 ,$87 
702,1/1/12,Small Market,West,Leaves,Tea,Green Tea,Nevada,Regular,$160 ,($160),($240),$0 ,$245 ,"1,419",($245),$93 ,1,($354),$17 ,$126 
702,1/1/12,Small Market,West,Beans,Coffee,Colombian,Nevada,Regular,$40 ,$50 ,$10 ,$90 ,$34 ,197,$42 ,$12 ,1,($3),$76 ,$45 
503,1/1/12,Small Market,West,Beans,Espresso,Caffe Latte,Oregon,Regular,$50 ,$70 ,$20 ,$120 ,$58 ,338,$72 ,$22 ,1,$16 ,$130 ,$56 
503,1/1/12,Small Market,West,Beans,Espresso,Caffe Mocha,Oregon,Regular,$50 ,$80 ,$50 ,$130 ,$60 ,336,$80 ,$19 ,1,$33 ,$140 ,$47 
971,1/1/12,Small Market,West,Beans,Espresso,Decaf Espresso,Oregon,Decaf,$160 ,$160 ,$100 ,$320 ,$170 ,"1,091",$171 ,$47 ,1,$99 ,$341 ,$72 
971,1/1/12,Small Market,West,Beans,Coffee,Decaf Irish Cream,Oregon,Decaf,$70 ,$100 ,$70 ,$170 ,$57 ,364,$83 ,$18 ,1,$42 ,$140 ,$41 
971,1/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Oregon,Decaf,$30 ,$40 ,$40 ,$70 ,$36 ,777,$54 ,$10 ,1,$33 ,$90 ,$21 
503,1/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Oregon,Decaf,$30 ,$50 ,$30 ,$80 ,$44 ,623,$56 ,$14 ,1,$29 ,$100 ,$27 
971,1/1/12,Small Market,West,Leaves,Tea,Darjeeling,Oregon,Regular,$20 ,$30 ,$30 ,$50 ,$32 ,456,$48 ,$8 ,1,$28 ,$80 ,$20 
503,1/1/12,Small Market,West,Leaves,Tea,Earl Grey,Oregon,Regular,$50 ,$90 ,$60 ,$140 ,$84 ,651,$126 ,$27 ,1,$68 ,$210 ,$58 
541,1/1/12,Small Market,West,Leaves,Tea,Green Tea,Oregon,Regular,$50 ,$80 ,$50 ,$130 ,$84 ,500,$116 ,$26 ,1,$67 ,$200 ,$49 
541,1/1/12,Small Market,West,Beans,Coffee,Amaretto,Oregon,Regular,$70 ,$110 ,$40 ,$180 ,$63 ,435,$87 ,$57 ,1,$1 ,$150 ,$86 
503,1/1/12,Small Market,West,Beans,Coffee,Colombian,Oregon,Regular,$80 ,$120 ,$60 ,$200 ,$67 ,400,$93 ,$22 ,1,$28 ,$160 ,$65 
425,1/1/12,Small Market,West,Beans,Espresso,Caffe Latte,Washington,Regular,$40 ,$60 ,$40 ,$100 ,$48 ,623,$62 ,$15 ,1,$35 ,$110 ,$27 
253,1/1/12,Small Market,West,Beans,Espresso,Caffe Mocha,Washington,Regular,$50 ,$60 ,$20 ,$110 ,$54 ,312,$66 ,$20 ,1,$13 ,$120 ,$53 
206,1/1/12,Small Market,West,Beans,Espresso,Decaf Espresso,Washington,Decaf,$60 ,$80 ,$60 ,$140 ,$69 ,965,$81 ,$21 ,1,$39 ,$150 ,$42 
509,1/1/12,Small Market,West,Beans,Coffee,Decaf Irish Cream,Washington,Decaf,$90 ,$140 ,$60 ,$230 ,$79 ,551,$111 ,$72 ,1,$9 ,$190 ,$102 
206,1/1/12,Small Market,West,Leaves,Herbal Tea,Chamomile,Washington,Decaf,$100 ,$170 ,$120 ,$270 ,$124 ,961,$186 ,$40 ,1,$115 ,$310 ,$71 
360,1/1/12,Small Market,West,Leaves,Herbal Tea,Lemon,Washington,Decaf,$20 ,$50 ,$50 ,$70 ,$34 ,777,$51 ,$9 ,1,$30 ,$85 ,$21 
360,1/1/12,Small Market,West,Leaves,Tea,Darjeeling,Washington,Regular,$40 ,$80 ,$50 ,$120 ,$67 ,400,$113 ,$20 ,1,$70 ,$180 ,$43 
253,1/1/12,Small Market,West,Leaves,Tea,Earl Grey,Washington,Regular,$40 ,$60 ,$40 ,$100 ,$61 ,390,$89 ,$19 ,1,$48 ,$150 ,$41 
360,1/1/12,Small Market,West,Leaves,Tea,Green Tea,Washington,Regular,$40 ,$80 ,$20 ,$120 ,$75 ,522,$105 ,$68 ,1,$8 ,$180 ,$97 
206,1/1/12,Small Market,West,Beans,Coffee,Colombian,Washington,Regular,$60 ,$100 ,$70 ,$160 ,$53 ,338,$77 ,$16 ,1,$38 ,$130 ,$39 
303,2/1/12,Major Market,Central,Beans,Coffee,Amaretto,Colorado,Regular,$100 ,$150 ,$120 ,$250 ,$99 ,766,$144 ,$27 ,1,$105 ,$243 ,$39 
720,2/1/12,Major Market,Central,Beans,Coffee,Colombian,Colorado,Regular,$80 ,$110 ,$80 ,$190 ,$83 ,613,$107 ,$27 ,1,$68 ,$190 ,$39 
719,2/1/12,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Colorado,Decaf,$100 ,$140 ,$110 ,$240 ,$95 ,809,$137 ,$26 ,1,$99 ,$232 ,$38 
970,2/1/12,Major Market,Central,Leaves,Tea,Green Tea,Colorado,Regular,$30 ,$50 ,$30 ,$80 ,$44 ,618,$56 ,$14 ,1,$30 ,$100 ,$26 
970,2/1/12,Major Market,Central,Beans,Espresso,Caffe Mocha,Colorado,Regular,$80 ,$140 ,$110 ,$220 ,$77 ,449,$112 ,$21 ,1,$80 ,$189 ,$32 
303,2/1/12,Major Market,Central,Beans,Espresso,Decaf Espresso,Colorado,Decaf,$80 ,$140 ,$90 ,$220 ,$75 ,549,$114 ,$24 ,1,$59 ,$189 ,$55 
970,2/1/12,Major Market,Central,Leaves,Herbal Tea,Chamomile,Colorado,Decaf,$140 ,$150 ,$100 ,$290 ,$170 ,"1,073",$170 ,$47 ,1,$99 ,$340 ,$71 
970,2/1/12,Major Market,Central,Leaves,Herbal Tea,Lemon,Colorado,Decaf,$40 ,$70 ,$10 ,$110 ,$54 ,427,$75 ,$49 ,1,($3),$129 ,$78 
303,2/1/12,Major Market,Central,Leaves,Herbal Tea,Mint,Colorado,Decaf,$50 ,$70 ,$40 ,$120 ,$60 ,329,$80 ,$19 ,1,$33 ,$140 ,$47 
719,2/1/12,Major Market,Central,Leaves,Tea,Darjeeling,Colorado,Regular,$50 ,$60 ,$10 ,$110 ,$59 ,331,$73 ,$22 ,1,$18 ,$132 ,$55 
720,2/1/12,Major Market,Central,Leaves,Tea,Earl Grey,Colorado,Regular,$50 ,$60 ,$30 ,$110 ,$62 ,958,$74 ,$19 ,1,$34 ,$136 ,$40 
312,2/1/12,Major Market,Central,Beans,Coffee,Colombian,Illinois,Regular,$150 ,$220 ,$140 ,$370 ,$148 ,844,$206 ,$48 ,1,$115 ,$354 ,$91 
847,2/1/12,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Illinois,Decaf,$110 ,$150 ,$100 ,$260 ,$104 ,596,$150 ,$33 ,1,$95 ,$254 ,$55 
708,2/1/12,Major Market,Central,Beans,Espresso,Caffe Mocha,Illinois,Regular,$270 ,$370 ,$260 ,$640 ,$234 ,"1,282",$311 ,$77 ,1,$201 ,$545 ,$110 
312,2/1/12,Major Market,Central,Beans,Espresso,Decaf Espresso,Illinois,Decaf,$260 ,$270 ,$180 ,$530 ,$228 ,"1,436",$229 ,$63 ,1,$142 ,$457 ,$87 
815,2/1/12,Major Market,Central,Leaves,Herbal Tea,Chamomile,Illinois,Decaf,$80 ,$130 ,$110 ,$210 ,$99 ,766,$144 ,$27 ,1,$105 ,$243 ,$39 
773,2/1/12,Major Market,Central,Leaves,Herbal Tea,Lemon,Illinois,Decaf,$70 ,$90 ,$60 ,$160 ,$83 ,613,$107 ,$27 ,1,$68 ,$190 ,$39 
847,2/1/12,Major Market,Central,Leaves,Herbal Tea,Mint,Illinois,Decaf,$80 ,$120 ,$100 ,$200 ,$95 ,809,$137 ,$26 ,1,$99 ,$232 ,$38 
309,2/1/12,Major Market,Central,Leaves,Tea,Darjeeling,Illinois,Regular,$60 ,$100 ,$80 ,$160 ,$77 ,449,$112 ,$21 ,1,$79 ,$189 ,$33 
630,2/1/12,Major Market,Central,Leaves,Tea,Earl Grey,Illinois,Regular,$60 ,$100 ,$50 ,$160 ,$75 ,549,$114 ,$24 ,1,$59 ,$189 ,$55 
712,2/1/12,Small Market,Central,Beans,Coffee,Amaretto,Iowa,Regular,$10 ,$30 ,$20 ,$40 ,$18 ,818,$27 ,$5 ,1,$10 ,$45 ,$17 
319,2/1/12,Small Market,Central,Beans,Coffee,Colombian,Iowa,Regular,$20 ,$40 ,$20 ,$60 ,$28 ,961,$35 ,$8 ,1,$6 ,$63 ,$29 
712,2/1/12,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Iowa,Decaf,$20 ,$30 ,$20 ,$50 ,$23 ,620,$31 ,$7 ,1,$12 ,$54 ,$19 
319,2/1/12,Small Market,Central,Beans,Espresso,Caffe Mocha,Iowa,Regular,$20 ,$30 ,$20 ,$50 ,$19 ,774,$28 ,$5 ,1,$11 ,$47 ,$17 
712,2/1/12,Small Market,Central,Beans,Espresso,Decaf Espresso,Iowa,Decaf,$0 ,$50 ,$40 ,$50 ,$0 ,774,$43 ,$0 ,1,$32 ,$43 ,$11 
563,2/1/12,Small Market,Central,Leaves,Herbal Tea,Chamomile,Iowa,Decaf,$200 ,$270 ,$190 ,$470 ,$234 ,"1,282",$311 ,$77 ,1,$201 ,$545 ,$110 
563,2/1/12,Small Market,Central,Leaves,Herbal Tea,Lemon,Iowa,Decaf,$80 ,$140 ,$110 ,$220 ,$104 ,596,$150 ,$33 ,1,$95 ,$254 ,$55 
563,2/1/12,Small Market,Central,Leaves,Tea,Darjeeling,Iowa,Regular,$190 ,$210 ,$140 ,$400 ,$228 ,"1,436",$229 ,$63 ,1,$141 ,$457 ,$88 
515,2/1/12,Small Market,Central,Leaves,Tea,Earl Grey,Iowa,Regular,$200 ,$260 ,$150 ,$460 ,$240 ,"1,391",$294 ,$91 ,1,$169 ,$534 ,$125 
314,2/1/12,Small Market,Central,Beans,Coffee,Colombian,Missouri,Regular,$90 ,$110 ,$50 ,$200 ,$86 ,484,$107 ,$32 ,1,$42 ,$193 ,$65 
816,2/1/12,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Missouri,Decaf,$70 ,$100 ,$60 ,$170 ,$75 ,956,$90 ,$23 ,1,$46 ,$165 ,$44 
573,2/1/12,Small Market,Central,Leaves,Tea,Green Tea,Missouri,Regular,$20 ,$40 ,$0 ,$60 ,$33 ,193,$41 ,$12 ,1,($4),$74 ,$45 
573,2/1/12,Small Market,Central,Beans,Espresso,Caffe Mocha,Missouri,Regular,$50 ,$90 ,$70 ,$140 ,$50 ,814,$73 ,$14 ,1,$48 ,$123 ,$25 
573,2/1/12,Small Market,Central,Beans,Espresso,Decaf Espresso,Missouri,Decaf,$40 ,$80 ,$60 ,$120 ,$42 ,771,$61 ,$11 ,1,$38 ,$103 ,$23 
636,2/1/12,Small Market,Central,Leaves,Herbal Tea,Chamomile,Missouri,Decaf,$30 ,$60 ,$10 ,$90 ,$43 ,256,$61 ,$39 ,1,($8),$104 ,$69 
417,2/1/12,Small Market,Central,Leaves,Herbal Tea,Lemon,Missouri,Decaf,$70 ,$10 ,($20),$80 ,$84 ,625,$18 ,$26 ,1,($32),$102 ,$50 
816,2/1/12,Small Market,Central,Leaves,Tea,Darjeeling,Missouri,Regular,$30 ,$40 ,$10 ,$70 ,$35 ,191,$47 ,$11 ,1,$9 ,$82 ,$38 
314,2/1/12,Small Market,Central,Leaves,Tea,Earl Grey,Missouri,Regular,$20 ,$30 ,($10),$50 ,$30 ,165,$38 ,$11 ,1,($7),$68 ,$45 
937,2/1/12,Major Market,Central,Beans,Coffee,Amaretto,Ohio,Regular,$60 ,$80 ,$50 ,$140 ,$60 ,329,$80 ,$19 ,1,$33 ,$140 ,$47 
513,2/1/12,Major Market,Central,Beans,Coffee,Colombian,Ohio,Regular,$50 ,$80 ,$50 ,$130 ,$52 ,357,$76 ,$16 ,1,$38 ,$128 ,$38 
614,2/1/12,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Ohio,Decaf,$50 ,$80 ,$20 ,$130 ,$54 ,427,$75 ,$49 ,1,($3),$129 ,$78 
614,2/1/12,Major Market,Central,Leaves,Tea,Darjeeling,Ohio,Regular,$60 ,$110 ,$60 ,$170 ,$80 ,640,$120 ,$26 ,1,$62 ,$200 ,$58 
513,2/1/12,Major Market,Central,Leaves,Tea,Earl Grey,Ohio,Regular,$70 ,$110 ,$70 ,$180 ,$86 ,490,$120 ,$26 ,1,$71 ,$206 ,$49 
614,2/1/12,Major Market,Central,Beans,Espresso,Decaf Espresso,Ohio,Decaf,$60 ,$90 ,$40 ,$150 ,$59 ,331,$73 ,$22 ,1,$18 ,$132 ,$55 
234,2/1/12,Major Market,Central,Beans,Espresso,Caffe Mocha,Ohio,Regular,$190 ,$210 ,$140 ,$400 ,$170 ,"1,073",$170 ,$47 ,1,$98 ,$340 ,$72 
330,2/1/12,Major Market,Central,Leaves,Herbal Tea,Chamomile,Ohio,Decaf,$10 ,$30 ,$30 ,$40 ,$22 ,452,$34 ,$6 ,1,$17 ,$56 ,$17 
740,2/1/12,Major Market,Central,Leaves,Herbal Tea,Lemon,Ohio,Decaf,$20 ,$50 ,$50 ,$70 ,$32 ,817,$48 ,$8 ,1,$28 ,$80 ,$20 
262,2/1/12,Small Market,Central,Beans,Coffee,Amaretto,Wisconsin,Regular,$50 ,$70 ,$30 ,$120 ,$53 ,306,$65 ,$20 ,1,$12 ,$118 ,$53 
920,2/1/12,Small Market,Central,Beans,Coffee,Colombian,Wisconsin,Regular,$90 ,$140 ,$40 ,$230 ,$92 ,541,$128 ,$83 ,1,$15 ,$220 ,$113 
414,2/1/12,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Wisconsin,Decaf,$80 ,$100 ,$60 ,$180 ,$77 ,423,$103 ,$25 ,1,$50 ,$180 ,$53 
920,2/1/12,Small Market,Central,Leaves,Tea,Darjeeling,Wisconsin,Regular,$40 ,$80 ,$50 ,$120 ,$56 ,382,$81 ,$17 ,1,$41 ,$137 ,$40 
414,2/1/12,Small Market,Central,Leaves,Tea,Earl Grey,Wisconsin,Regular,$50 ,$80 ,$10 ,$130 ,$65 ,513,$90 ,$58 ,1,$3 ,$155 ,$87 
715,2/1/12,Small Market,Central,Beans,Espresso,Decaf Espresso,Wisconsin,Decaf,$50 ,$70 ,$50 ,$120 ,$48 ,617,$62 ,$15 ,1,$35 ,$110 ,$27 
414,2/1/12,Small Market,Central,Beans,Espresso,Caffe Mocha,Wisconsin,Regular,$80 ,$100 ,$60 ,$180 ,$70 ,957,$84 ,$21 ,1,$42 ,$154 ,$42 
715,2/1/12,Small Market,Central,Leaves,Herbal Tea,Chamomile,Wisconsin,Decaf,$50 ,$100 ,$80 ,$150 ,$65 ,372,$109 ,$20 ,1,$66 ,$174 ,$43 
262,2/1/12,Small Market,Central,Leaves,Herbal Tea,Lemon,Wisconsin,Decaf,$40 ,$60 ,$50 ,$100 ,$47 ,772,$68 ,$13 ,1,$43 ,$115 ,$25 
475,2/1/12,Small Market,East,Leaves,Tea,Darjeeling,Connecticut,Regular,$50 ,$80 ,$60 ,$130 ,$50 ,814,$73 ,$14 ,1,$48 ,$123 ,$25 
475,2/1/12,Small Market,East,Leaves,Tea,Green Tea,Connecticut,Regular,$20 ,$50 ,$40 ,$70 ,$27 ,772,$39 ,$7 ,1,$21 ,$66 ,$18 
203,2/1/12,Small Market,East,Beans,Espresso,Decaf Espresso,Connecticut,Decaf,$50 ,$70 ,$40 ,$120 ,$55 ,305,$75 ,$18 ,1,$29 ,$130 ,$46 
860,2/1/12,Small Market,East,Beans,Espresso,Caffe Mocha,Connecticut,Regular,$60 ,$90 ,$20 ,$150 ,$65 ,513,$90 ,$58 ,1,$3 ,$155 ,$87 
959,2/1/12,Small Market,East,Beans,Coffee,Colombian,Connecticut,Regular,$120 ,$180 ,$130 ,$300 ,$130 ,945,$195 ,$42 ,1,$121 ,$325 ,$74 
475,2/1/12,Small Market,East,Leaves,Herbal Tea,Lemon,Connecticut,Decaf,$60 ,$90 ,$50 ,$150 ,$86 ,484,$107 ,$32 ,1,$41 ,$193 ,$66 
860,2/1/12,Small Market,East,Leaves,Herbal Tea,Mint,Connecticut,Decaf,$50 ,$70 ,$50 ,$120 ,$75 ,956,$90 ,$23 ,1,$46 ,$165 ,$44 
786,2/1/12,Major Market,East,Leaves,Tea,Darjeeling,Florida,Regular,$30 ,$50 ,$40 ,$80 ,$32 ,817,$48 ,$8 ,1,$28 ,$80 ,$20 
727,2/1/12,Major Market,East,Leaves,Tea,Green Tea,Florida,Regular,$40 ,$80 ,$60 ,$120 ,$47 ,772,$68 ,$13 ,1,$44 ,$115 ,$24 
407,2/1/12,Major Market,East,Beans,Espresso,Decaf Espresso,Florida,Decaf,$70 ,$100 ,$60 ,$170 ,$77 ,423,$103 ,$25 ,1,$51 ,$180 ,$52 
305,2/1/12,Major Market,East,Beans,Espresso,Caffe Mocha,Florida,Regular,$80 ,$130 ,$40 ,$210 ,$92 ,541,$128 ,$83 ,1,$16 ,$220 ,$112 
305,2/1/12,Major Market,East,Beans,Coffee,Decaf Irish Cream,Florida,Decaf,$80 ,$110 ,$70 ,$190 ,$86 ,490,$120 ,$26 ,1,$71 ,$206 ,$49 
754,2/1/12,Major Market,East,Beans,Coffee,Colombian,Florida,Regular,$70 ,$120 ,$80 ,$190 ,$80 ,640,$120 ,$26 ,1,$63 ,$200 ,$57 
754,2/1/12,Major Market,East,Leaves,Herbal Tea,Chamomile,Florida,Decaf,$30 ,$50 ,$30 ,$80 ,$48 ,617,$62 ,$15 ,1,$34 ,$110 ,$28 
727,2/1/12,Major Market,East,Leaves,Herbal Tea,Lemon,Florida,Decaf,$40 ,$50 ,$20 ,$90 ,$53 ,306,$65 ,$20 ,1,$12 ,$118 ,$53 
850,2/1/12,Major Market,East,Leaves,Herbal Tea,Mint,Florida,Decaf,$50 ,$70 ,$50 ,$120 ,$70 ,957,$84 ,$21 ,1,$42 ,$154 ,$42 
978,2/1/12,Major Market,East,Leaves,Tea,Darjeeling,Massachusetts,Regular,$30 ,$50 ,$40 ,$80 ,$32 ,817,$48 ,$8 ,1,$28 ,$80 ,$20 
978,2/1/12,Major Market,East,Leaves,Tea,Green Tea,Massachusetts,Regular,$20 ,$40 ,$30 ,$60 ,$22 ,452,$34 ,$6 ,1,$17 ,$56 ,$17 
508,2/1/12,Major Market,East,Beans,Espresso,Regular Espresso,Massachusetts,Regular,$160 ,$170 ,$110 ,$330 ,$170 ,"1,073",$170 ,$47 ,1,$99 ,$340 ,$71 
508,2/1/12,Major Market,East,Beans,Espresso,Caffe Mocha,Massachusetts,Regular,$50 ,$70 ,$10 ,$120 ,$54 ,451,$74 ,$49 ,1,($4),$128 ,$78 
774,2/1/12,Major Market,East,Beans,Coffee,Colombian,Massachusetts,Regular,$70 ,$370 ,$330 ,$440 ,$75 ,235,$395 ,$24 ,1,$340 ,$470 ,$55 
781,2/1/12,Major Market,East,Leaves,Herbal Tea,Lemon,Massachusetts,Decaf,$40 ,$60 ,$30 ,$100 ,$59 ,331,$73 ,$22 ,1,$18 ,$132 ,$55 
603,2/1/12,Small Market,East,Leaves,Tea,Darjeeling,New Hampshire,Regular,$10 ,$30 ,$20 ,$40 ,$18 ,818,$27 ,$5 ,1,$11 ,$45 ,$16 
603,2/1/12,Small Market,East,Leaves,Tea,Green Tea,New Hampshire,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,774,$43 ,$0 ,1,$32 ,$43 ,$11 
603,2/1/12,Small Market,East,Beans,Espresso,Regular Espresso,New Hampshire,Regular,$20 ,$40 ,$0 ,$60 ,$30 ,165,$38 ,$11 ,1,($6),$68 ,$44 
603,2/1/12,Small Market,East,Beans,Espresso,Caffe Mocha,New Hampshire,Regular,$40 ,$60 ,$10 ,$100 ,$43 ,256,$61 ,$39 ,1,($7),$104 ,$68 
603,2/1/12,Small Market,East,Beans,Coffee,Amaretto,New Hampshire,Regular,$30 ,$60 ,$40 ,$90 ,$41 ,236,$60 ,$13 ,1,$25 ,$101 ,$35 
603,2/1/12,Small Market,East,Beans,Coffee,Colombian,New Hampshire,Regular,$40 ,$60 ,$30 ,$100 ,$45 ,366,$69 ,$14 ,1,$23 ,$114 ,$46 
603,2/1/12,Small Market,East,Leaves,Herbal Tea,Lemon,New Hampshire,Decaf,$20 ,$30 ,$0 ,$50 ,$33 ,193,$41 ,$12 ,1,($4),$74 ,$45 
631,2/1/12,Major Market,East,Leaves,Tea,Darjeeling,New York,Regular,$100 ,$150 ,$120 ,$250 ,$95 ,809,$137 ,$26 ,1,$100 ,$232 ,$37 
518,2/1/12,Major Market,East,Leaves,Tea,Earl Grey,New York,Regular,$100 ,$160 ,$130 ,$260 ,$99 ,766,$144 ,$27 ,1,$105 ,$243 ,$39 
845,2/1/12,Major Market,East,Leaves,Tea,Green Tea,New York,Regular,$80 ,$120 ,$90 ,$200 ,$77 ,449,$112 ,$21 ,1,$79 ,$189 ,$33 
585,2/1/12,Major Market,East,Beans,Espresso,Regular Espresso,New York,Regular,$210 ,$350 ,$280 ,$560 ,$228 ,"1,402",$352 ,$63 ,1,$264 ,$580 ,$88 
585,2/1/12,Major Market,East,Beans,Espresso,Caffe Mocha,New York,Regular,$110 ,($60),($190),$50 ,$121 ,901,($60),$110 ,1,($203),$61 ,$143 
917,2/1/12,Major Market,East,Beans,Coffee,Colombian,New York,Regular,$240 ,$370 ,$250 ,$610 ,$258 ,"2,067",$387 ,$90 ,1,$245 ,$645 ,$142 
518,2/1/12,Major Market,East,Leaves,Herbal Tea,Lemon,New York,Decaf,$180 ,$200 ,$110 ,$380 ,$240 ,"1,454",$255 ,$91 ,1,$131 ,$495 ,$124 
607,2/1/12,Major Market,East,Leaves,Herbal Tea,Mint,New York,Decaf,$160 ,($20),($80),$140 ,$213 ,"1,214",($33),$66 ,1,($120),$180 ,$87 
504,2/1/12,Small Market,South,Beans,Espresso,Caffe Mocha,Louisiana,Regular,$50 ,$90 ,$70 ,$140 ,$65 ,372,$109 ,$20 ,1,$65 ,$174 ,$44 
985,2/1/12,Small Market,South,Beans,Espresso,Decaf Espresso,Louisiana,Decaf,$40 ,$70 ,$50 ,$110 ,$56 ,382,$81 ,$17 ,1,$41 ,$137 ,$40 
337,2/1/12,Small Market,South,Leaves,Herbal Tea,Chamomile,Louisiana,Decaf,$40 ,$60 ,$40 ,$100 ,$49 ,617,$63 ,$16 ,1,$35 ,$112 ,$28 
225,2/1/12,Small Market,South,Leaves,Herbal Tea,Lemon,Louisiana,Decaf,$80 ,$100 ,$40 ,$180 ,$86 ,484,$107 ,$32 ,1,$42 ,$193 ,$65 
318,2/1/12,Small Market,South,Beans,Espresso,Caffe Latte,Louisiana,Regular,$50 ,$80 ,$10 ,$130 ,$65 ,342,$90 ,$58 ,1,$2 ,$155 ,$88 
337,2/1/12,Small Market,South,Beans,Coffee,Colombian,Louisiana,Regular,$40 ,$70 ,$60 ,$110 ,$38 ,772,$56 ,$10 ,1,$34 ,$94 ,$22 
504,2/1/12,Small Market,South,Beans,Coffee,Decaf Irish Cream,Louisiana,Decaf,$50 ,$90 ,$70 ,$140 ,$47 ,772,$68 ,$13 ,1,$44 ,$115 ,$24 
505,2/1/12,Small Market,South,Beans,Espresso,Caffe Mocha,New Mexico,Regular,$30 ,$50 ,$0 ,$80 ,$43 ,256,$61 ,$39 ,1,($7),$104 ,$68 
505,2/1/12,Small Market,South,Beans,Espresso,Decaf Espresso,New Mexico,Decaf,$30 ,$40 ,$10 ,$70 ,$35 ,191,$47 ,$11 ,1,$8 ,$82 ,$39 
505,2/1/12,Small Market,South,Leaves,Herbal Tea,Chamomile,New Mexico,Decaf,$10 ,$30 ,$20 ,$40 ,$18 ,818,$27 ,$5 ,1,$10 ,$45 ,$17 
505,2/1/12,Small Market,South,Leaves,Herbal Tea,Lemon,New Mexico,Decaf,$20 ,$40 ,$20 ,$60 ,$28 ,961,$35 ,$8 ,1,$5 ,$63 ,$30 
505,2/1/12,Small Market,South,Beans,Espresso,Caffe Latte,New Mexico,Regular,$20 ,$30 ,$0 ,$50 ,$30 ,104,$38 ,$11 ,1,($7),$68 ,$45 
505,2/1/12,Small Market,South,Beans,Coffee,Colombian,New Mexico,Regular,$50 ,$90 ,$50 ,$140 ,$45 ,366,$69 ,$14 ,1,$24 ,$114 ,$45 
505,2/1/12,Small Market,South,Beans,Coffee,Decaf Irish Cream,New Mexico,Decaf,$100 ,$20 ,($20),$120 ,$84 ,625,$18 ,$26 ,1,($31),$102 ,$49 
405,2/1/12,Small Market,South,Beans,Espresso,Caffe Latte,Oklahoma,Regular,$70 ,$100 ,$70 ,$170 ,$86 ,300,$120 ,$26 ,1,$70 ,$206 ,$50 
918,2/1/12,Small Market,South,Beans,Espresso,Caffe Mocha,Oklahoma,Regular,$10 ,$30 ,$30 ,$40 ,$22 ,452,$34 ,$6 ,1,$17 ,$56 ,$17 
405,2/1/12,Small Market,South,Beans,Espresso,Decaf Espresso,Oklahoma,Decaf,$60 ,$110 ,$70 ,$170 ,$80 ,640,$120 ,$26 ,1,$63 ,$200 ,$57 
918,2/1/12,Small Market,South,Leaves,Herbal Tea,Chamomile,Oklahoma,Decaf,$50 ,$60 ,$20 ,$110 ,$53 ,306,$65 ,$20 ,1,$11 ,$118 ,$54 
405,2/1/12,Small Market,South,Leaves,Herbal Tea,Lemon,Oklahoma,Decaf,$80 ,$130 ,$40 ,$210 ,$92 ,541,$128 ,$83 ,1,$15 ,$220 ,$113 
918,2/1/12,Small Market,South,Beans,Coffee,Colombian,Oklahoma,Regular,$50 ,$70 ,$50 ,$120 ,$44 ,618,$56 ,$14 ,1,$29 ,$100 ,$27 
405,2/1/12,Small Market,South,Beans,Coffee,Decaf Irish Cream,Oklahoma,Decaf,$40 ,$60 ,$50 ,$100 ,$32 ,817,$48 ,$8 ,1,$29 ,$80 ,$19 
512,2/1/12,Major Market,South,Beans,Espresso,Caffe Latte,Texas,Regular,$60 ,$100 ,$60 ,$160 ,$75 ,378,$114 ,$24 ,1,$58 ,$189 ,$56 
